Frame,TailAngle,Condition,Fish ID,Trial,Percentage
1,-0.04184214,TRUN,TRUN4,1,0.00617284
2,-0.076926792,TRUN,TRUN4,1,0.012345679
3,-0.0527348,TRUN,TRUN4,1,0.018518519
4,-0.029149799,TRUN,TRUN4,1,0.024691358
5,-0.068187289,TRUN,TRUN4,1,0.030864198
6,-0.069224323,TRUN,TRUN4,1,0.037037037
7,-0.096173405,TRUN,TRUN4,1,0.043209877
8,-0.141627466,TRUN,TRUN4,1,0.049382716
9,-0.148232096,TRUN,TRUN4,1,0.055555556
10,-0.153922074,TRUN,TRUN4,1,0.061728395
11,-0.224454172,TRUN,TRUN4,1,0.067901235
12,-0.256631228,TRUN,TRUN4,1,0.074074074
13,-0.283472145,TRUN,TRUN4,1,0.080246914
14,-0.309750183,TRUN,TRUN4,1,0.086419753
15,-0.343689744,TRUN,TRUN4,1,0.092592593
16,-0.367178176,TRUN,TRUN4,1,0.098765432
17,-0.407784381,TRUN,TRUN4,1,0.104938272
18,-0.46108849,TRUN,TRUN4,1,0.111111111
19,-0.514159095,TRUN,TRUN4,1,0.117283951
20,-0.53780935,TRUN,TRUN4,1,0.12345679
21,-0.564077077,TRUN,TRUN4,1,0.12962963
22,-0.635960064,TRUN,TRUN4,1,0.135802469
23,-0.632192765,TRUN,TRUN4,1,0.141975309
24,-0.715126001,TRUN,TRUN4,1,0.148148148
25,-0.802602705,TRUN,TRUN4,1,0.154320988
26,-0.802040167,TRUN,TRUN4,1,0.160493827
27,-0.856209485,TRUN,TRUN4,1,0.166666667
28,-0.936017161,TRUN,TRUN4,1,0.172839506
29,-0.949370084,TRUN,TRUN4,1,0.179012346
30,-1.042122505,TRUN,TRUN4,1,0.185185185
31,-1.12889371,TRUN,TRUN4,1,0.191358025
32,-1.125879366,TRUN,TRUN4,1,0.197530864
33,-1.192092208,TRUN,TRUN4,1,0.203703704
34,-1.234171372,TRUN,TRUN4,1,0.209876543
35,-1.393703531,TRUN,TRUN4,1,0.216049383
36,-1.405503132,TRUN,TRUN4,1,0.222222222
37,-1.426737443,TRUN,TRUN4,1,0.228395062
38,-1.438300562,TRUN,TRUN4,1,0.234567901
39,-1.449463709,TRUN,TRUN4,1,0.240740741
40,-1.423751795,TRUN,TRUN4,1,0.24691358
41,-1.40940926,TRUN,TRUN4,1,0.25308642
42,-1.396976102,TRUN,TRUN4,1,0.259259259
43,-1.346581936,TRUN,TRUN4,1,0.265432099
44,-1.209601389,TRUN,TRUN4,1,0.271604938
45,-1.020015434,TRUN,TRUN4,1,0.277777778
46,-1.236714205,TRUN,TRUN4,1,0.283950617
47,-1.091288322,TRUN,TRUN4,1,0.290123457
48,-1.207616049,TRUN,TRUN4,1,0.296296296
49,-1.166930023,TRUN,TRUN4,1,0.302469136
50,-1.091899228,TRUN,TRUN4,1,0.308641975
51,-0.960617245,TRUN,TRUN4,1,0.314814815
52,-0.882303086,TRUN,TRUN4,1,0.320987654
53,-0.868801893,TRUN,TRUN4,1,0.327160494
54,-0.849214407,TRUN,TRUN4,1,0.333333333
55,-0.830537234,TRUN,TRUN4,1,0.339506173
56,-0.810833091,TRUN,TRUN4,1,0.345679012
57,-0.781194629,TRUN,TRUN4,1,0.351851852
58,-0.85303326,TRUN,TRUN4,1,0.358024691
59,-0.829054029,TRUN,TRUN4,1,0.364197531
60,-0.868882555,TRUN,TRUN4,1,0.37037037
61,-0.84232484,TRUN,TRUN4,1,0.37654321
62,-0.83560908,TRUN,TRUN4,1,0.382716049
63,-0.815260124,TRUN,TRUN4,1,0.388888889
64,-0.787896709,TRUN,TRUN4,1,0.395061728
65,-0.796872062,TRUN,TRUN4,1,0.401234568
66,-0.731249206,TRUN,TRUN4,1,0.407407407
67,-0.74786656,TRUN,TRUN4,1,0.413580247
68,-0.730610767,TRUN,TRUN4,1,0.419753086
69,-0.689888372,TRUN,TRUN4,1,0.425925926
70,-0.693285123,TRUN,TRUN4,1,0.432098765
71,-0.693988714,TRUN,TRUN4,1,0.438271605
72,-0.497910518,TRUN,TRUN4,1,0.444444444
73,-0.711076136,TRUN,TRUN4,1,0.450617284
74,-0.691534742,TRUN,TRUN4,1,0.456790123
75,-0.684691726,TRUN,TRUN4,1,0.462962963
76,-0.702787504,TRUN,TRUN4,1,0.469135802
77,-0.609765208,TRUN,TRUN4,1,0.475308642
78,-0.677984798,TRUN,TRUN4,1,0.481481481
79,-0.672378923,TRUN,TRUN4,1,0.487654321
80,-0.695218424,TRUN,TRUN4,1,0.49382716
81,-0.704029691,TRUN,TRUN4,1,0.5
82,-0.543883318,TRUN,TRUN4,1,0.50617284
83,-0.608006311,TRUN,TRUN4,1,0.512345679
84,-0.680358681,TRUN,TRUN4,1,0.518518519
85,-0.61459045,TRUN,TRUN4,1,0.524691358
86,-0.572937271,TRUN,TRUN4,1,0.530864198
87,-0.581058823,TRUN,TRUN4,1,0.537037037
88,-0.568936324,TRUN,TRUN4,1,0.543209877
89,-0.569607128,TRUN,TRUN4,1,0.549382716
90,-0.583788132,TRUN,TRUN4,1,0.555555556
91,-0.551168848,TRUN,TRUN4,1,0.561728395
92,-0.3570769,TRUN,TRUN4,1,0.567901235
93,-0.525796024,TRUN,TRUN4,1,0.574074074
94,-0.527768807,TRUN,TRUN4,1,0.580246914
95,-0.517348138,TRUN,TRUN4,1,0.586419753
96,-0.517716289,TRUN,TRUN4,1,0.592592593
97,-0.51063979,TRUN,TRUN4,1,0.598765432
98,-0.513885996,TRUN,TRUN4,1,0.604938272
99,-0.516321873,TRUN,TRUN4,1,0.611111111
100,-0.482124378,TRUN,TRUN4,1,0.617283951
101,-0.494275347,TRUN,TRUN4,1,0.62345679
102,-0.491394768,TRUN,TRUN4,1,0.62962963
103,-0.475629123,TRUN,TRUN4,1,0.635802469
104,-0.427943517,TRUN,TRUN4,1,0.641975309
105,-0.276231975,TRUN,TRUN4,1,0.648148148
106,-0.446936476,TRUN,TRUN4,1,0.654320988
107,-0.417669157,TRUN,TRUN4,1,0.660493827
108,-0.460247711,TRUN,TRUN4,1,0.666666667
109,-0.456889923,TRUN,TRUN4,1,0.672839506
110,-0.451582889,TRUN,TRUN4,1,0.679012346
111,-0.4209957,TRUN,TRUN4,1,0.685185185
112,-0.439011935,TRUN,TRUN4,1,0.691358025
