Frame,TailAngle,Condition,Fish ID,Trial,Percentage
1,-0.034808389,TRUN,TRUN2,2,0.004878049
2,-0.06999311,TRUN,TRUN2,2,0.009756098
3,-0.079874984,TRUN,TRUN2,2,0.014634146
4,0.017466993,TRUN,TRUN2,2,0.019512195
5,0.001528351,TRUN,TRUN2,2,0.024390244
6,-0.04216878,TRUN,TRUN2,2,0.029268293
7,-0.053486698,TRUN,TRUN2,2,0.034146341
8,-0.085529585,TRUN,TRUN2,2,0.03902439
9,-0.257941086,TRUN,TRUN2,2,0.043902439
10,-0.288688918,TRUN,TRUN2,2,0.048780488
11,-0.203193401,TRUN,TRUN2,2,0.053658537
12,-0.372731141,TRUN,TRUN2,2,0.058536585
13,-0.318418269,TRUN,TRUN2,2,0.063414634
14,-0.444257737,TRUN,TRUN2,2,0.068292683
15,-0.468918408,TRUN,TRUN2,2,0.073170732
16,-0.519563148,TRUN,TRUN2,2,0.07804878
17,-0.562473257,TRUN,TRUN2,2,0.082926829
18,-0.517074197,TRUN,TRUN2,2,0.087804878
19,-0.569985098,TRUN,TRUN2,2,0.092682927
20,-0.60328923,TRUN,TRUN2,2,0.097560976
21,-0.633853448,TRUN,TRUN2,2,0.102439024
22,-0.678008603,TRUN,TRUN2,2,0.107317073
23,-0.707174828,TRUN,TRUN2,2,0.112195122
24,-0.772286739,TRUN,TRUN2,2,0.117073171
25,-0.810761734,TRUN,TRUN2,2,0.12195122
26,-0.855567739,TRUN,TRUN2,2,0.126829268
27,-0.839134621,TRUN,TRUN2,2,0.131707317
28,-0.882164081,TRUN,TRUN2,2,0.136585366
29,-0.942790379,TRUN,TRUN2,2,0.141463415
30,-0.957880527,TRUN,TRUN2,2,0.146341463
31,-0.978497385,TRUN,TRUN2,2,0.151219512
32,-1.002313696,TRUN,TRUN2,2,0.156097561
33,-1.007764731,TRUN,TRUN2,2,0.16097561
34,-1.051868143,TRUN,TRUN2,2,0.165853659
35,-1.069415388,TRUN,TRUN2,2,0.170731707
36,-1.073994136,TRUN,TRUN2,2,0.175609756
37,-1.089752383,TRUN,TRUN2,2,0.180487805
38,-1.163742963,TRUN,TRUN2,2,0.185365854
39,-1.175039359,TRUN,TRUN2,2,0.190243902
40,-1.208727952,TRUN,TRUN2,2,0.195121951
41,-1.232526679,TRUN,TRUN2,2,0.2
42,-1.252852308,TRUN,TRUN2,2,0.204878049
43,-1.298178659,TRUN,TRUN2,2,0.209756098
44,-1.310913428,TRUN,TRUN2,2,0.214634146
45,-1.331871441,TRUN,TRUN2,2,0.219512195
46,-1.351231092,TRUN,TRUN2,2,0.224390244
47,-1.404023109,TRUN,TRUN2,2,0.229268293
48,-1.701513592,TRUN,TRUN2,2,0.234146341
49,-1.739476273,TRUN,TRUN2,2,0.23902439
50,-1.77794429,TRUN,TRUN2,2,0.243902439
51,-1.338792237,TRUN,TRUN2,2,0.248780488
52,-1.759774026,TRUN,TRUN2,2,0.253658537
53,-1.881572723,TRUN,TRUN2,2,0.258536585
54,-1.800250775,TRUN,TRUN2,2,0.263414634
55,-1.730698829,TRUN,TRUN2,2,0.268292683
56,-1.677395215,TRUN,TRUN2,2,0.273170732
57,-1.745804431,TRUN,TRUN2,2,0.27804878
58,-1.769201687,TRUN,TRUN2,2,0.282926829
59,-1.982833979,TRUN,TRUN2,2,0.287804878
60,-1.992894378,TRUN,TRUN2,2,0.292682927
61,-1.97846332,TRUN,TRUN2,2,0.297560976
62,-2.019448234,TRUN,TRUN2,2,0.302439024
63,-1.965033243,TRUN,TRUN2,2,0.307317073
64,-1.947035835,TRUN,TRUN2,2,0.312195122
65,-1.917771899,TRUN,TRUN2,2,0.317073171
66,-1.878176985,TRUN,TRUN2,2,0.32195122
67,-1.376646689,TRUN,TRUN2,2,0.326829268
68,-1.472323108,TRUN,TRUN2,2,0.331707317
69,-1.360743483,TRUN,TRUN2,2,0.336585366
70,-1.310367329,TRUN,TRUN2,2,0.341463415
71,-1.783085983,TRUN,TRUN2,2,0.346341463
72,-1.344512143,TRUN,TRUN2,2,0.351219512
73,-1.292446801,TRUN,TRUN2,2,0.356097561
74,-1.262385244,TRUN,TRUN2,2,0.36097561
75,-1.28440507,TRUN,TRUN2,2,0.365853659
76,-1.392303103,TRUN,TRUN2,2,0.370731707
77,-1.247251511,TRUN,TRUN2,2,0.375609756
78,-1.337791699,TRUN,TRUN2,2,0.380487805
79,-1.198334287,TRUN,TRUN2,2,0.385365854
80,-1.222139467,TRUN,TRUN2,2,0.390243902
81,-1.202690952,TRUN,TRUN2,2,0.395121951
82,-1.242254855,TRUN,TRUN2,2,0.4
83,-1.139526694,TRUN,TRUN2,2,0.404878049
84,-1.156893799,TRUN,TRUN2,2,0.409756098
85,-1.175309865,TRUN,TRUN2,2,0.414634146
86,-1.102160191,TRUN,TRUN2,2,0.419512195
87,-1.106333007,TRUN,TRUN2,2,0.424390244
88,-1.050116925,TRUN,TRUN2,2,0.429268293
89,-1.051467388,TRUN,TRUN2,2,0.434146341
90,-1.055953027,TRUN,TRUN2,2,0.43902439
91,-1.051563535,TRUN,TRUN2,2,0.443902439
92,-1.106201793,TRUN,TRUN2,2,0.448780488
93,-1.036347607,TRUN,TRUN2,2,0.453658537
94,-1.035607998,TRUN,TRUN2,2,0.458536585
95,-1.0083222,TRUN,TRUN2,2,0.463414634
96,-1.004423868,TRUN,TRUN2,2,0.468292683
97,-0.991172527,TRUN,TRUN2,2,0.473170732
98,-0.991055456,TRUN,TRUN2,2,0.47804878
99,-0.943079935,TRUN,TRUN2,2,0.482926829
100,-0.979767135,TRUN,TRUN2,2,0.487804878
101,-0.91672315,TRUN,TRUN2,2,0.492682927
102,-0.89173294,TRUN,TRUN2,2,0.497560976
103,-0.870616186,TRUN,TRUN2,2,0.502439024
104,-0.886808432,TRUN,TRUN2,2,0.507317073
105,-0.866975522,TRUN,TRUN2,2,0.512195122
106,-0.838643542,TRUN,TRUN2,2,0.517073171
107,-0.831218008,TRUN,TRUN2,2,0.52195122
108,-0.800468556,TRUN,TRUN2,2,0.526829268
109,-0.798399183,TRUN,TRUN2,2,0.531707317
110,-0.773786121,TRUN,TRUN2,2,0.536585366
111,-0.750808291,TRUN,TRUN2,2,0.541463415
112,-0.740128985,TRUN,TRUN2,2,0.546341463
113,-0.742960775,TRUN,TRUN2,2,0.551219512
114,-0.713113531,TRUN,TRUN2,2,0.556097561
115,-0.697371213,TRUN,TRUN2,2,0.56097561
116,-0.69480426,TRUN,TRUN2,2,0.565853659
117,-0.667846177,TRUN,TRUN2,2,0.570731707
118,-0.653881513,TRUN,TRUN2,2,0.575609756
119,-0.659247086,TRUN,TRUN2,2,0.580487805
120,-0.644706653,TRUN,TRUN2,2,0.585365854
121,-0.62715199,TRUN,TRUN2,2,0.590243902
122,-0.850552702,TRUN,TRUN2,2,0.595121951
123,-0.845287923,TRUN,TRUN2,2,0.6
