Frame,TailAngle,Condition,Fish ID,Trial,Percentage
1,0.138120701,MED,MED13,1,0.013333333
2,0.135390508,MED,MED13,1,0.026666667
3,0.134487519,MED,MED13,1,0.04
4,0.134212725,MED,MED13,1,0.053333333
5,0.134762909,MED,MED13,1,0.066666667
6,0.134717653,MED,MED13,1,0.08
7,0.145434318,MED,MED13,1,0.093333333
8,0.176174498,MED,MED13,1,0.106666667
9,0.241297485,MED,MED13,1,0.12
10,0.292448164,MED,MED13,1,0.133333333
11,0.378785267,MED,MED13,1,0.146666667
12,0.506715185,MED,MED13,1,0.16
13,0.653214615,MED,MED13,1,0.173333333
14,0.752715181,MED,MED13,1,0.186666667
15,0.852963052,MED,MED13,1,0.2
16,0.851440982,MED,MED13,1,0.213333333
17,0.915538865,MED,MED13,1,0.226666667
18,0.897209484,MED,MED13,1,0.24
19,0.875538612,MED,MED13,1,0.253333333
20,0.860066578,MED,MED13,1,0.266666667
21,0.835985646,MED,MED13,1,0.28
22,0.78671709,MED,MED13,1,0.293333333
23,0.724846572,MED,MED13,1,0.306666667
24,0.660535453,MED,MED13,1,0.32
25,0.61415623,MED,MED13,1,0.333333333
26,0.561419008,MED,MED13,1,0.346666667
27,0.534340417,MED,MED13,1,0.36
28,0.484365354,MED,MED13,1,0.373333333
29,0.450412434,MED,MED13,1,0.386666667
30,0.411511917,MED,MED13,1,0.4
31,0.356299995,MED,MED13,1,0.413333333
32,0.313597837,MED,MED13,1,0.426666667
33,0.278377584,MED,MED13,1,0.44
34,0.250474819,MED,MED13,1,0.453333333
35,0.246054915,MED,MED13,1,0.466666667
36,0.216532715,MED,MED13,1,0.48
37,0.2057698,MED,MED13,1,0.493333333
38,0.188823261,MED,MED13,1,0.506666667
39,0.179184517,MED,MED13,1,0.52
40,0.167608896,MED,MED13,1,0.533333333
41,0.086278482,MED,MED13,1,0.546666667
42,0.088682959,MED,MED13,1,0.56
43,0.059875098,MED,MED13,1,0.573333333
44,0.073080292,MED,MED13,1,0.586666667
45,0.014697902,MED,MED13,1,0.6
46,0.007501605,MED,MED13,1,0.613333333
47,0.007419117,MED,MED13,1,0.626666667
48,-0.002822756,MED,MED13,1,0.64
49,-0.001672278,MED,MED13,1,0.653333333
50,-0.001064409,MED,MED13,1,0.666666667
51,-0.001160286,MED,MED13,1,0.68
52,-0.003255719,MED,MED13,1,0.693333333
53,-0.100149719,MED,MED13,1,0.706666667
54,-0.065125979,MED,MED13,1,0.72
55,-0.087614612,MED,MED13,1,0.733333333
56,-0.039236349,MED,MED13,1,0.746666667
57,-0.034392805,MED,MED13,1,0.76
58,-0.034087078,MED,MED13,1,0.773333333
59,-0.006140607,MED,MED13,1,0.786666667
60,-0.09338471,MED,MED13,1,0.8
61,-0.025263398,MED,MED13,1,0.813333333
62,-0.034709425,MED,MED13,1,0.826666667
63,-0.002301736,MED,MED13,1,0.84
64,-0.0334562,MED,MED13,1,0.853333333
65,0.002071979,MED,MED13,1,0.866666667
66,0.027701376,MED,MED13,1,0.88
67,0.040396995,MED,MED13,1,0.893333333
68,0.035464571,MED,MED13,1,0.906666667
69,0.048191801,MED,MED13,1,0.92
70,0.052549388,MED,MED13,1,0.933333333
71,0.057457576,MED,MED13,1,0.946666667
72,0.071313885,MED,MED13,1,0.96
73,0.078139229,MED,MED13,1,0.973333333
74,0.074209545,MED,MED13,1,0.986666667
75,0.074209545,MED,MED13,1,1
1,0.291683679,MED,MED13,2,0.008695652
2,0.291683679,MED,MED13,2,0.017391304
3,0.268857321,MED,MED13,2,0.026086957
4,0.280403079,MED,MED13,2,0.034782609
5,0.260670493,MED,MED13,2,0.043478261
6,0.260609029,MED,MED13,2,0.052173913
7,0.280747311,MED,MED13,2,0.060869565
8,0.26438726,MED,MED13,2,0.069565217
9,0.235960142,MED,MED13,2,0.07826087
10,0.283908009,MED,MED13,2,0.086956522
11,0.283617943,MED,MED13,2,0.095652174
12,0.287975407,MED,MED13,2,0.104347826
13,0.29785524,MED,MED13,2,0.113043478
14,0.275176189,MED,MED13,2,0.12173913
15,0.330543132,MED,MED13,2,0.130434783
16,0.37391285,MED,MED13,2,0.139130435
17,0.429703901,MED,MED13,2,0.147826087
18,0.748558478,MED,MED13,2,0.156521739
19,0.822083083,MED,MED13,2,0.165217391
20,0.872631319,MED,MED13,2,0.173913043
21,0.869658643,MED,MED13,2,0.182608696
22,0.80479961,MED,MED13,2,0.191304348
23,0.807980997,MED,MED13,2,0.2
24,0.752067143,MED,MED13,2,0.208695652
25,0.70298758,MED,MED13,2,0.217391304
26,0.644436758,MED,MED13,2,0.226086957
27,0.583317508,MED,MED13,2,0.234782609
28,0.468997254,MED,MED13,2,0.243478261
29,0.386255043,MED,MED13,2,0.252173913
30,0.264402722,MED,MED13,2,0.260869565
31,0.211389199,MED,MED13,2,0.269565217
32,0.010051569,MED,MED13,2,0.27826087
33,-0.012276119,MED,MED13,2,0.286956522
34,-0.053170881,MED,MED13,2,0.295652174
35,-0.082310453,MED,MED13,2,0.304347826
36,-0.119650248,MED,MED13,2,0.313043478
37,-0.187527414,MED,MED13,2,0.32173913
38,-0.234317843,MED,MED13,2,0.330434783
39,-0.245304288,MED,MED13,2,0.339130435
40,-0.280810968,MED,MED13,2,0.347826087
41,-0.260064036,MED,MED13,2,0.356521739
42,-0.274425337,MED,MED13,2,0.365217391
43,-0.281722393,MED,MED13,2,0.373913043
44,-0.280629016,MED,MED13,2,0.382608696
45,-0.286010282,MED,MED13,2,0.391304348
46,-0.29671875,MED,MED13,2,0.4
47,-0.308457499,MED,MED13,2,0.408695652
48,-0.310969924,MED,MED13,2,0.417391304
49,-0.321562977,MED,MED13,2,0.426086957
50,-0.315194352,MED,MED13,2,0.434782609
51,-0.334121187,MED,MED13,2,0.443478261
52,-0.329985356,MED,MED13,2,0.452173913
53,-0.329170421,MED,MED13,2,0.460869565
54,-0.329083983,MED,MED13,2,0.469565217
55,-0.330282217,MED,MED13,2,0.47826087
56,-0.316295638,MED,MED13,2,0.486956522
57,-0.321022425,MED,MED13,2,0.495652174
58,-0.316346057,MED,MED13,2,0.504347826
59,-0.329511098,MED,MED13,2,0.513043478
60,-0.306183095,MED,MED13,2,0.52173913
61,-0.299723971,MED,MED13,2,0.530434783
62,-0.315470032,MED,MED13,2,0.539130435
63,-0.303942788,MED,MED13,2,0.547826087
64,-0.297974127,MED,MED13,2,0.556521739
65,-0.281897402,MED,MED13,2,0.565217391
66,-0.290362291,MED,MED13,2,0.573913043
67,-0.27368532,MED,MED13,2,0.582608696
68,-0.274841923,MED,MED13,2,0.591304348
69,-0.256722708,MED,MED13,2,0.6
70,-0.248627026,MED,MED13,2,0.608695652
71,-0.23750986,MED,MED13,2,0.617391304
72,-0.235381447,MED,MED13,2,0.626086957
73,-0.233398711,MED,MED13,2,0.634782609
74,-0.232957742,MED,MED13,2,0.643478261
75,-0.22140227,MED,MED13,2,0.652173913
76,-0.223240084,MED,MED13,2,0.660869565
77,-0.222383279,MED,MED13,2,0.669565217
78,-0.199215702,MED,MED13,2,0.67826087
79,-0.198872639,MED,MED13,2,0.686956522
80,-0.183256417,MED,MED13,2,0.695652174
81,-0.182295437,MED,MED13,2,0.704347826
82,-0.168189815,MED,MED13,2,0.713043478
83,-0.159454056,MED,MED13,2,0.72173913
84,-0.153002706,MED,MED13,2,0.730434783
85,-0.14309754,MED,MED13,2,0.739130435
86,-0.134965589,MED,MED13,2,0.747826087
87,-0.132808802,MED,MED13,2,0.756521739
88,-0.121788939,MED,MED13,2,0.765217391
89,-0.116607006,MED,MED13,2,0.773913043
90,-0.112384227,MED,MED13,2,0.782608696
91,-0.097123801,MED,MED13,2,0.791304348
92,-0.098864304,MED,MED13,2,0.8
93,-0.08785611,MED,MED13,2,0.808695652
94,-0.075909026,MED,MED13,2,0.817391304
95,-0.074429994,MED,MED13,2,0.826086957
96,-0.062821644,MED,MED13,2,0.834782609
97,-0.054796755,MED,MED13,2,0.843478261
98,-0.047550062,MED,MED13,2,0.852173913
99,-0.07952069,MED,MED13,2,0.860869565
100,-0.049960026,MED,MED13,2,0.869565217
101,-0.039138183,MED,MED13,2,0.87826087
102,-0.026378371,MED,MED13,2,0.886956522
103,-0.040120536,MED,MED13,2,0.895652174
104,-0.036965426,MED,MED13,2,0.904347826
105,-0.019819821,MED,MED13,2,0.913043478
106,-0.028188393,MED,MED13,2,0.92173913
107,-0.023933271,MED,MED13,2,0.930434783
108,-0.013654138,MED,MED13,2,0.939130435
109,-0.030317407,MED,MED13,2,0.947826087
110,-0.011923317,MED,MED13,2,0.956521739
111,-0.023644311,MED,MED13,2,0.965217391
112,-0.021555825,MED,MED13,2,0.973913043
113,-0.017560883,MED,MED13,2,0.982608696
114,-0.006061208,MED,MED13,2,0.991304348
115,-0.006061208,MED,MED13,2,1
1,-0.12728505,MED,MED13,3,0.004807692
2,-0.15471449,MED,MED13,3,0.009615385
3,-0.157662037,MED,MED13,3,0.014423077
4,-0.159237772,MED,MED13,3,0.019230769
5,-0.165277758,MED,MED13,3,0.024038462
6,-0.173188935,MED,MED13,3,0.028846154
7,-0.178587106,MED,MED13,3,0.033653846
8,-0.169595613,MED,MED13,3,0.038461538
9,-0.195784506,MED,MED13,3,0.043269231
10,-0.200498507,MED,MED13,3,0.048076923
11,-0.203004564,MED,MED13,3,0.052884615
12,-0.19186144,MED,MED13,3,0.057692308
13,-0.198915727,MED,MED13,3,0.0625
14,-0.194679298,MED,MED13,3,0.067307692
15,-0.21627418,MED,MED13,3,0.072115385
16,-0.243742136,MED,MED13,3,0.076923077
17,-0.228824687,MED,MED13,3,0.081730769
18,-0.213469973,MED,MED13,3,0.086538462
19,-0.2346273,MED,MED13,3,0.091346154
20,-0.23892353,MED,MED13,3,0.096153846
21,-0.241626563,MED,MED13,3,0.100961538
22,-0.268852362,MED,MED13,3,0.105769231
23,-0.271978089,MED,MED13,3,0.110576923
24,-0.249003493,MED,MED13,3,0.115384615
25,-0.228886876,MED,MED13,3,0.120192308
26,-0.173107248,MED,MED13,3,0.125
27,-0.081725496,MED,MED13,3,0.129807692
28,-0.022186195,MED,MED13,3,0.134615385
29,0.035081515,MED,MED13,3,0.139423077
30,0.034949836,MED,MED13,3,0.144230769
31,0.05926485,MED,MED13,3,0.149038462
32,0.086554136,MED,MED13,3,0.153846154
33,0.116161518,MED,MED13,3,0.158653846
34,0.11231931,MED,MED13,3,0.163461538
35,0.140393908,MED,MED13,3,0.168269231
36,0.115894798,MED,MED13,3,0.173076923
37,0.188589395,MED,MED13,3,0.177884615
38,0.192291583,MED,MED13,3,0.182692308
39,0.196264575,MED,MED13,3,0.1875
40,0.159818482,MED,MED13,3,0.192307692
41,0.158016858,MED,MED13,3,0.197115385
42,0.171651023,MED,MED13,3,0.201923077
43,0.08211622,MED,MED13,3,0.206730769
44,0.087932355,MED,MED13,3,0.211538462
45,0.05063436,MED,MED13,3,0.216346154
46,-0.047464125,MED,MED13,3,0.221153846
47,-0.025835179,MED,MED13,3,0.225961538
48,-0.111506627,MED,MED13,3,0.230769231
49,-0.068465253,MED,MED13,3,0.235576923
50,-0.155177903,MED,MED13,3,0.240384615
51,-0.149720264,MED,MED13,3,0.245192308
52,-0.170678942,MED,MED13,3,0.25
53,-0.205010017,MED,MED13,3,0.254807692
54,-0.142136664,MED,MED13,3,0.259615385
55,-0.231467067,MED,MED13,3,0.264423077
56,-0.255391971,MED,MED13,3,0.269230769
57,-0.2522718,MED,MED13,3,0.274038462
58,-0.371839068,MED,MED13,3,0.278846154
59,-0.38833849,MED,MED13,3,0.283653846
60,-0.301950784,MED,MED13,3,0.288461538
61,-0.308039902,MED,MED13,3,0.293269231
