Frame,TailAngle,Condition,Fish ID,Trial,Percentage
1,0.005536088,MED,MED10,3,0.008547009
2,-0.001061718,MED,MED10,3,0.017094017
3,0.002155501,MED,MED10,3,0.025641026
4,-0.000310832,MED,MED10,3,0.034188034
5,0.003940397,MED,MED10,3,0.042735043
6,0.00684251,MED,MED10,3,0.051282051
7,-0.01688228,MED,MED10,3,0.05982906
8,-0.0614087,MED,MED10,3,0.068376068
9,-0.126458054,MED,MED10,3,0.076923077
10,-0.232553447,MED,MED10,3,0.085470085
11,-0.362659182,MED,MED10,3,0.094017094
12,-0.498370651,MED,MED10,3,0.102564103
13,-0.592013636,MED,MED10,3,0.111111111
14,-0.746099362,MED,MED10,3,0.11965812
15,-0.84543695,MED,MED10,3,0.128205128
16,-0.875822306,MED,MED10,3,0.136752137
17,-0.871046702,MED,MED10,3,0.145299145
18,-0.862390859,MED,MED10,3,0.153846154
19,-0.844324484,MED,MED10,3,0.162393162
20,-0.78960435,MED,MED10,3,0.170940171
21,-0.720474831,MED,MED10,3,0.179487179
22,-0.708945086,MED,MED10,3,0.188034188
23,-0.677763243,MED,MED10,3,0.196581197
24,-0.612305463,MED,MED10,3,0.205128205
25,-0.45545023,MED,MED10,3,0.213675214
26,-0.441185559,MED,MED10,3,0.222222222
27,-0.412299609,MED,MED10,3,0.230769231
28,-0.423588725,MED,MED10,3,0.239316239
29,-0.377591423,MED,MED10,3,0.247863248
30,-0.306884243,MED,MED10,3,0.256410256
31,-0.223399377,MED,MED10,3,0.264957265
32,-0.2496934,MED,MED10,3,0.273504274
33,-0.211719318,MED,MED10,3,0.282051282
34,-0.18737845,MED,MED10,3,0.290598291
35,-0.125508858,MED,MED10,3,0.299145299
36,-0.089890835,MED,MED10,3,0.307692308
37,-0.056211538,MED,MED10,3,0.316239316
38,-0.015612263,MED,MED10,3,0.324786325
39,-0.011996271,MED,MED10,3,0.333333333
40,0.018071367,MED,MED10,3,0.341880342
41,0.085754523,MED,MED10,3,0.35042735
42,0.05687859,MED,MED10,3,0.358974359
43,0.060025381,MED,MED10,3,0.367521368
44,0.078872648,MED,MED10,3,0.376068376
45,0.030102643,MED,MED10,3,0.384615385
46,0.098398507,MED,MED10,3,0.393162393
47,0.107532472,MED,MED10,3,0.401709402
48,0.132541056,MED,MED10,3,0.41025641
49,0.135322059,MED,MED10,3,0.418803419
50,0.124902152,MED,MED10,3,0.427350427
51,0.166318958,MED,MED10,3,0.435897436
52,0.198754212,MED,MED10,3,0.444444444
53,0.228956967,MED,MED10,3,0.452991453
54,0.219202145,MED,MED10,3,0.461538462
55,0.241673722,MED,MED10,3,0.47008547
56,0.244677245,MED,MED10,3,0.478632479
57,0.295227021,MED,MED10,3,0.487179487
58,0.247839473,MED,MED10,3,0.495726496
59,0.291384085,MED,MED10,3,0.504273504
60,0.293006198,MED,MED10,3,0.512820513
61,0.295137377,MED,MED10,3,0.521367521
62,0.309178444,MED,MED10,3,0.52991453
63,0.334934196,MED,MED10,3,0.538461538
64,0.344467443,MED,MED10,3,0.547008547
65,0.382100139,MED,MED10,3,0.555555556
66,0.378732815,MED,MED10,3,0.564102564
67,0.388404298,MED,MED10,3,0.572649573
68,0.397458814,MED,MED10,3,0.581196581
69,0.48216715,MED,MED10,3,0.58974359
70,0.431539902,MED,MED10,3,0.598290598
71,0.516653897,MED,MED10,3,0.606837607
72,0.488144385,MED,MED10,3,0.615384615
73,0.520987134,MED,MED10,3,0.623931624
74,0.570797801,MED,MED10,3,0.632478632
75,0.574909568,MED,MED10,3,0.641025641
76,0.594872688,MED,MED10,3,0.64957265
77,0.599426754,MED,MED10,3,0.658119658
78,0.604369445,MED,MED10,3,0.666666667
79,0.613811883,MED,MED10,3,0.675213675
80,0.629197885,MED,MED10,3,0.683760684
81,0.639367143,MED,MED10,3,0.692307692
82,0.641660421,MED,MED10,3,0.700854701
83,0.57466334,MED,MED10,3,0.709401709
84,0.649382667,MED,MED10,3,0.717948718
85,0.685160057,MED,MED10,3,0.726495726
86,0.676706627,MED,MED10,3,0.735042735
87,0.641163588,MED,MED10,3,0.743589744
88,0.713596242,MED,MED10,3,0.752136752
89,0.703221217,MED,MED10,3,0.760683761
90,0.703931207,MED,MED10,3,0.769230769
91,0.711710696,MED,MED10,3,0.777777778
92,0.717668931,MED,MED10,3,0.786324786
93,0.730743831,MED,MED10,3,0.794871795
94,0.727242558,MED,MED10,3,0.803418803
95,0.709489246,MED,MED10,3,0.811965812
96,0.724318663,MED,MED10,3,0.820512821
97,0.694509844,MED,MED10,3,0.829059829
98,0.716868951,MED,MED10,3,0.837606838
99,0.744329665,MED,MED10,3,0.846153846
100,0.685401027,MED,MED10,3,0.854700855
101,0.717726,MED,MED10,3,0.863247863
102,0.7041278,MED,MED10,3,0.871794872
103,0.663704693,MED,MED10,3,0.88034188
104,0.660277407,MED,MED10,3,0.888888889
105,0.632478305,MED,MED10,3,0.897435897
106,0.629304822,MED,MED10,3,0.905982906
107,0.639057322,MED,MED10,3,0.914529915
108,0.622329407,MED,MED10,3,0.923076923
109,0.632222613,MED,MED10,3,0.931623932
110,0.623210743,MED,MED10,3,0.94017094
111,0.626204074,MED,MED10,3,0.948717949
112,0.603500857,MED,MED10,3,0.957264957
113,0.615630824,MED,MED10,3,0.965811966
114,0.606180133,MED,MED10,3,0.974358974
115,0.599613322,MED,MED10,3,0.982905983
116,0.59798033,MED,MED10,3,0.991452991
117,0.59798033,MED,MED10,3,1
1,0.004533204,MED,MED10,4,0.007352941
2,0.025808949,MED,MED10,4,0.014705882
3,0.049409712,MED,MED10,4,0.022058824
4,0.074969087,MED,MED10,4,0.029411765
5,0.085959959,MED,MED10,4,0.036764706
6,0.115433178,MED,MED10,4,0.044117647
7,0.141057629,MED,MED10,4,0.051470588
8,0.164921821,MED,MED10,4,0.058823529
9,0.159670964,MED,MED10,4,0.066176471
10,0.23091236,MED,MED10,4,0.073529412
11,0.205426882,MED,MED10,4,0.080882353
12,0.223246444,MED,MED10,4,0.088235294
13,0.25507001,MED,MED10,4,0.095588235
14,0.308424687,MED,MED10,4,0.102941176
15,0.299774133,MED,MED10,4,0.110294118
16,0.289612486,MED,MED10,4,0.117647059
17,0.376882095,MED,MED10,4,0.125
18,0.407166854,MED,MED10,4,0.132352941
19,0.421650455,MED,MED10,4,0.139705882
20,0.455703917,MED,MED10,4,0.147058824
21,0.490129024,MED,MED10,4,0.154411765
22,0.48988503,MED,MED10,4,0.161764706
23,0.525994992,MED,MED10,4,0.169117647
24,0.550275822,MED,MED10,4,0.176470588
25,0.561626953,MED,MED10,4,0.183823529
26,0.606771564,MED,MED10,4,0.191176471
27,0.628740516,MED,MED10,4,0.198529412
28,0.625186765,MED,MED10,4,0.205882353
29,0.705769149,MED,MED10,4,0.213235294
30,0.723258636,MED,MED10,4,0.220588235
31,0.791862593,MED,MED10,4,0.227941176
32,0.841243503,MED,MED10,4,0.235294118
33,0.852922561,MED,MED10,4,0.242647059
34,0.850564106,MED,MED10,4,0.25
35,0.898380819,MED,MED10,4,0.257352941
36,0.882623537,MED,MED10,4,0.264705882
37,0.893965068,MED,MED10,4,0.272058824
38,0.922516622,MED,MED10,4,0.279411765
39,0.911601159,MED,MED10,4,0.286764706
