Frame,TailAngle,Condition,Fish ID,Trial,Percentage
1,-0.135580842,MED,MED10,1,0.00729927
2,-0.471935139,MED,MED10,1,0.01459854
3,-0.523879615,MED,MED10,1,0.02189781
4,-0.52383867,MED,MED10,1,0.02919708
5,-0.270183078,MED,MED10,1,0.03649635
6,-0.293407879,MED,MED10,1,0.04379562
7,-0.290836903,MED,MED10,1,0.051094891
8,-0.308717105,MED,MED10,1,0.058394161
9,-0.337481723,MED,MED10,1,0.065693431
10,-0.659918188,MED,MED10,1,0.072992701
11,-0.737825103,MED,MED10,1,0.080291971
12,-0.772532021,MED,MED10,1,0.087591241
13,-0.803621162,MED,MED10,1,0.094890511
14,-0.808095213,MED,MED10,1,0.102189781
15,-0.830130733,MED,MED10,1,0.109489051
16,-0.78950795,MED,MED10,1,0.116788321
17,-0.806733356,MED,MED10,1,0.124087591
18,-0.79943437,MED,MED10,1,0.131386861
19,-0.812076024,MED,MED10,1,0.138686131
20,-0.793875438,MED,MED10,1,0.145985401
21,-0.82694146,MED,MED10,1,0.153284672
22,-0.870195775,MED,MED10,1,0.160583942
23,-0.887770431,MED,MED10,1,0.167883212
24,-0.864528977,MED,MED10,1,0.175182482
25,-0.941855237,MED,MED10,1,0.182481752
26,-0.986931802,MED,MED10,1,0.189781022
27,-1.079981828,MED,MED10,1,0.197080292
28,-1.063710692,MED,MED10,1,0.204379562
29,-1.149100865,MED,MED10,1,0.211678832
30,-1.201722118,MED,MED10,1,0.218978102
31,-1.108255432,MED,MED10,1,0.226277372
32,-1.10121837,MED,MED10,1,0.233576642
33,-1.08095123,MED,MED10,1,0.240875912
34,-1.044284304,MED,MED10,1,0.248175182
35,-1.001368552,MED,MED10,1,0.255474453
36,-1.071172533,MED,MED10,1,0.262773723
37,-1.094142557,MED,MED10,1,0.270072993
38,-1.052961877,MED,MED10,1,0.277372263
39,-1.07061085,MED,MED10,1,0.284671533
40,-1.0570124,MED,MED10,1,0.291970803
41,-1.079936702,MED,MED10,1,0.299270073
42,-1.041495096,MED,MED10,1,0.306569343
43,-0.961016181,MED,MED10,1,0.313868613
44,-0.964626489,MED,MED10,1,0.321167883
45,-0.983347347,MED,MED10,1,0.328467153
46,-0.954601628,MED,MED10,1,0.335766423
47,-0.905655975,MED,MED10,1,0.343065693
48,-0.908822526,MED,MED10,1,0.350364964
49,-0.876754459,MED,MED10,1,0.357664234
50,-0.879083889,MED,MED10,1,0.364963504
51,-0.808917351,MED,MED10,1,0.372262774
52,-0.805857961,MED,MED10,1,0.379562044
53,-0.821818223,MED,MED10,1,0.386861314
54,-0.796753658,MED,MED10,1,0.394160584
55,-0.777805452,MED,MED10,1,0.401459854
56,-0.79015725,MED,MED10,1,0.408759124
57,-0.772525709,MED,MED10,1,0.416058394
58,-0.759325638,MED,MED10,1,0.423357664
59,-0.789937206,MED,MED10,1,0.430656934
60,-0.767451339,MED,MED10,1,0.437956204
61,-0.773726485,MED,MED10,1,0.445255474
62,-0.765789889,MED,MED10,1,0.452554745
63,-0.730158534,MED,MED10,1,0.459854015
64,-0.729277997,MED,MED10,1,0.467153285
65,-0.698018542,MED,MED10,1,0.474452555
66,-0.68025532,MED,MED10,1,0.481751825
67,-0.679658372,MED,MED10,1,0.489051095
68,-0.679937982,MED,MED10,1,0.496350365
69,-0.649686683,MED,MED10,1,0.503649635
70,-0.670562169,MED,MED10,1,0.510948905
71,-0.618256582,MED,MED10,1,0.518248175
72,-0.61065311,MED,MED10,1,0.525547445
73,-0.596153711,MED,MED10,1,0.532846715
74,-0.613056879,MED,MED10,1,0.540145985
75,-0.612689566,MED,MED10,1,0.547445255
76,-0.599809502,MED,MED10,1,0.554744526
77,-0.563779067,MED,MED10,1,0.562043796
78,-0.548198197,MED,MED10,1,0.569343066
79,-0.53395598,MED,MED10,1,0.576642336
80,-0.527482414,MED,MED10,1,0.583941606
81,-0.509332606,MED,MED10,1,0.591240876
82,-0.483501243,MED,MED10,1,0.598540146
83,-0.453360451,MED,MED10,1,0.605839416
84,-0.449039748,MED,MED10,1,0.613138686
85,-0.4614646,MED,MED10,1,0.620437956
86,-0.442615741,MED,MED10,1,0.627737226
87,-0.400620924,MED,MED10,1,0.635036496
88,-0.404229686,MED,MED10,1,0.642335766
89,-0.395881578,MED,MED10,1,0.649635036
90,-0.391740011,MED,MED10,1,0.656934307
91,-0.358204753,MED,MED10,1,0.664233577
92,-0.372088919,MED,MED10,1,0.671532847
93,-0.33980997,MED,MED10,1,0.678832117
94,-0.337633329,MED,MED10,1,0.686131387
95,-0.342985833,MED,MED10,1,0.693430657
96,-0.350120758,MED,MED10,1,0.700729927
97,-0.349468186,MED,MED10,1,0.708029197
98,-0.306406428,MED,MED10,1,0.715328467
99,-0.286835901,MED,MED10,1,0.722627737
100,-0.301472155,MED,MED10,1,0.729927007
101,-0.271986377,MED,MED10,1,0.737226277
102,-0.275589222,MED,MED10,1,0.744525547
103,-0.264064634,MED,MED10,1,0.751824818
104,-0.25348695,MED,MED10,1,0.759124088
105,-0.246948996,MED,MED10,1,0.766423358
106,-0.269005624,MED,MED10,1,0.773722628
107,-0.277461082,MED,MED10,1,0.781021898
108,-0.249411216,MED,MED10,1,0.788321168
109,-0.228105145,MED,MED10,1,0.795620438
110,-0.276020919,MED,MED10,1,0.802919708
111,-0.297657396,MED,MED10,1,0.810218978
112,-0.299063828,MED,MED10,1,0.817518248
113,-0.246788509,MED,MED10,1,0.824817518
114,-0.257340474,MED,MED10,1,0.832116788
115,-0.273219208,MED,MED10,1,0.839416058
116,-0.2521841,MED,MED10,1,0.846715328
117,-0.253245496,MED,MED10,1,0.854014599
118,-0.276281114,MED,MED10,1,0.861313869
119,-0.256531494,MED,MED10,1,0.868613139
120,-0.273264377,MED,MED10,1,0.875912409
121,-0.273183707,MED,MED10,1,0.883211679
122,-0.224552342,MED,MED10,1,0.890510949
123,-0.282689041,MED,MED10,1,0.897810219
124,-0.253040658,MED,MED10,1,0.905109489
125,-0.249643446,MED,MED10,1,0.912408759
126,-0.260251145,MED,MED10,1,0.919708029
127,-0.246968982,MED,MED10,1,0.927007299
128,-0.232263023,MED,MED10,1,0.934306569
129,-0.247959588,MED,MED10,1,0.941605839
130,-0.236981703,MED,MED10,1,0.948905109
131,-0.245388586,MED,MED10,1,0.95620438
132,-0.22860179,MED,MED10,1,0.96350365
133,-0.230020514,MED,MED10,1,0.97080292
134,-0.232274158,MED,MED10,1,0.97810219
135,-0.227997889,MED,MED10,1,0.98540146
136,-0.17641723,MED,MED10,1,0.99270073
137,-0.17641723,MED,MED10,1,1
1,-0.000157256,MED,MED10,2,0.03030303
2,-0.003272891,MED,MED10,2,0.060606061
3,-0.005544607,MED,MED10,2,0.090909091
4,-0.049070555,MED,MED10,2,0.121212121
5,-0.100059857,MED,MED10,2,0.151515152
6,-0.207125447,MED,MED10,2,0.181818182
7,-0.322992419,MED,MED10,2,0.212121212
8,-0.439720086,MED,MED10,2,0.242424242
9,-0.593276897,MED,MED10,2,0.272727273
10,-0.782287816,MED,MED10,2,0.303030303
11,-0.886169543,MED,MED10,2,0.333333333
12,-0.937957525,MED,MED10,2,0.363636364
13,-0.896991181,MED,MED10,2,0.393939394
14,-0.835707757,MED,MED10,2,0.424242424
15,-0.770904522,MED,MED10,2,0.454545455
16,-0.705705086,MED,MED10,2,0.484848485
17,-0.610710696,MED,MED10,2,0.515151515
18,-0.528191123,MED,MED10,2,0.545454545
19,-0.442277659,MED,MED10,2,0.575757576
20,-0.377418589,MED,MED10,2,0.606060606
21,-0.320661339,MED,MED10,2,0.636363636
22,-0.248750936,MED,MED10,2,0.666666667
23,-0.051755684,MED,MED10,2,0.696969697
24,0.188311662,MED,MED10,2,0.727272727
25,0.200103122,MED,MED10,2,0.757575758
26,0.21444652,MED,MED10,2,0.787878788
27,0.241026782,MED,MED10,2,0.818181818
28,0.246961137,MED,MED10,2,0.848484848
29,0.263882395,MED,MED10,2,0.878787879
30,0.293019697,MED,MED10,2,0.909090909
31,0.314971235,MED,MED10,2,0.939393939
32,0.354795041,MED,MED10,2,0.96969697
33,0.354795041,MED,MED10,2,1
1,0.010009491,MED,MED10,3,0.00621118
2,0.024864441,MED,MED10,3,0.01242236
3,0.028073088,MED,MED10,3,0.01863354
4,0.031286528,MED,MED10,3,0.02484472
5,0.056386256,MED,MED10,3,0.031055901
6,0.07942419,MED,MED10,3,0.037267081
7,0.089423591,MED,MED10,3,0.043478261
8,0.119941542,MED,MED10,3,0.049689441
9,0.124378323,MED,MED10,3,0.055900621
10,0.154350646,MED,MED10,3,0.062111801
11,0.173876871,MED,MED10,3,0.068322981
12,0.220124609,MED,MED10,3,0.074534161
13,0.268614401,MED,MED10,3,0.080745342
14,0.256691116,MED,MED10,3,0.086956522
15,0.302437008,MED,MED10,3,0.093167702
16,0.298987077,MED,MED10,3,0.099378882
17,0.343247835,MED,MED10,3,0.105590062
18,0.30658677,MED,MED10,3,0.111801242
19,0.36240511,MED,MED10,3,0.118012422
20,0.387395886,MED,MED10,3,0.124223602
21,0.372414005,MED,MED10,3,0.130434783
22,0.383058152,MED,MED10,3,0.136645963
23,0.401765539,MED,MED10,3,0.142857143
24,0.453006958,MED,MED10,3,0.149068323
25,0.482162589,MED,MED10,3,0.155279503
26,0.486158046,MED,MED10,3,0.161490683
27,0.512190605,MED,MED10,3,0.167701863
28,0.512352359,MED,MED10,3,0.173913043
29,0.541619122,MED,MED10,3,0.180124224
30,0.580720507,MED,MED10,3,0.186335404
31,0.55888827,MED,MED10,3,0.192546584
32,0.597233808,MED,MED10,3,0.198757764
