Frame,TailAngle,Condition,Fish ID,Trial,Percentage
3,-0.011777394,WT,WT11,2,0.107142857
4,-0.001466262,WT,WT11,2,0.142857143
5,-0.033627648,WT,WT11,2,0.178571429
6,-0.190475644,WT,WT11,2,0.214285714
7,-0.280411457,WT,WT11,2,0.25
8,-0.35167808,WT,WT11,2,0.285714286
9,-0.37470978,WT,WT11,2,0.321428571
10,-0.501024199,WT,WT11,2,0.357142857
11,-0.618225012,WT,WT11,2,0.392857143
12,-0.724931584,WT,WT11,2,0.428571429
13,-0.842305287,WT,WT11,2,0.464285714
14,-0.821637335,WT,WT11,2,0.5
15,-0.883153266,WT,WT11,2,0.535714286
16,-1.318238197,WT,WT11,2,0.571428571
17,-1.432367571,WT,WT11,2,0.607142857
18,0.087235592,WT,WT11,2,0.642857143
19,-0.001511551,WT,WT11,2,0.678571429
20,-0.01538908,WT,WT11,2,0.714285714
21,-0.035925991,WT,WT11,2,0.75
22,-0.014460862,WT,WT11,2,0.785714286
23,0.028518327,WT,WT11,2,0.821428571
24,0.109251044,WT,WT11,2,0.857142857
25,-0.036334696,WT,WT11,2,0.892857143
26,-0.025858773,WT,WT11,2,0.928571429
27,0.060283464,WT,WT11,2,0.964285714
28,0.060283464,WT,WT11,2,1
1,-0.046543841,WT,WT11,3,0.008695652
2,-0.073560211,WT,WT11,3,0.017391304
3,-0.088057006,WT,WT11,3,0.026086957
4,-0.930959924,WT,WT11,3,0.034782609
5,-1.029940613,WT,WT11,3,0.043478261
6,-0.822704355,WT,WT11,3,0.052173913
7,-0.782278124,WT,WT11,3,0.060869565
8,-1.144388682,WT,WT11,3,0.069565217
9,-1.196075245,WT,WT11,3,0.07826087
10,-1.292835161,WT,WT11,3,0.086956522
11,-1.322430627,WT,WT11,3,0.095652174
12,-1.319973032,WT,WT11,3,0.104347826
13,-1.447395913,WT,WT11,3,0.113043478
14,-1.719232914,WT,WT11,3,0.12173913
15,-1.980769817,WT,WT11,3,0.130434783
16,-1.390213674,WT,WT11,3,0.139130435
17,-1.415505458,WT,WT11,3,0.147826087
18,-1.890719507,WT,WT11,3,0.156521739
19,-1.755078278,WT,WT11,3,0.165217391
20,-1.660891232,WT,WT11,3,0.173913043
21,-1.609846716,WT,WT11,3,0.182608696
22,-1.243910932,WT,WT11,3,0.191304348
23,-1.250394823,WT,WT11,3,0.2
24,-1.267390089,WT,WT11,3,0.208695652
25,-1.297078404,WT,WT11,3,0.217391304
26,-1.329126189,WT,WT11,3,0.226086957
27,-1.399652112,WT,WT11,3,0.234782609
28,-1.414300523,WT,WT11,3,0.243478261
29,-1.219427152,WT,WT11,3,0.252173913
30,-1.17498764,WT,WT11,3,0.260869565
31,-1.089870889,WT,WT11,3,0.269565217
32,0.767894725,WT,WT11,3,0.27826087
33,0.850961628,WT,WT11,3,0.286956522
34,0.882746674,WT,WT11,3,0.295652174
35,0.909615024,WT,WT11,3,0.304347826
36,0.951826109,WT,WT11,3,0.313043478
37,0.898182011,WT,WT11,3,0.32173913
38,0.892674479,WT,WT11,3,0.330434783
39,0.867957221,WT,WT11,3,0.339130435
40,0.808462375,WT,WT11,3,0.347826087
41,0.814022016,WT,WT11,3,0.356521739
42,0.959408866,WT,WT11,3,0.365217391
43,1.018046288,WT,WT11,3,0.373913043
44,1.000736774,WT,WT11,3,0.382608696
45,0.881283725,WT,WT11,3,0.391304348
46,0.82986287,WT,WT11,3,0.4
47,0.86137678,WT,WT11,3,0.408695652
48,0.873321448,WT,WT11,3,0.417391304
49,0.872359171,WT,WT11,3,0.426086957
50,0.907912381,WT,WT11,3,0.434782609
51,0.919416243,WT,WT11,3,0.443478261
52,0.886077187,WT,WT11,3,0.452173913
53,0.940334649,WT,WT11,3,0.460869565
54,0.947029157,WT,WT11,3,0.469565217
55,0.90947625,WT,WT11,3,0.47826087
56,0.911549922,WT,WT11,3,0.486956522
57,0.837481363,WT,WT11,3,0.495652174
58,0.887346343,WT,WT11,3,0.504347826
59,0.877914413,WT,WT11,3,0.513043478
60,1.01973134,WT,WT11,3,0.52173913
61,1.044672982,WT,WT11,3,0.530434783
62,1.0237195,WT,WT11,3,0.539130435
63,1.01585904,WT,WT11,3,0.547826087
64,1.280817515,WT,WT11,3,0.556521739
65,1.294829933,WT,WT11,3,0.565217391
66,0.701358254,WT,WT11,3,0.573913043
67,0.983454474,WT,WT11,3,0.582608696
68,0.960754107,WT,WT11,3,0.591304348
69,1.009373374,WT,WT11,3,0.6
70,1.093168524,WT,WT11,3,0.608695652
71,0.9069874,WT,WT11,3,0.617391304
72,1.018323449,WT,WT11,3,0.626086957
73,1.362492001,WT,WT11,3,0.634782609
74,0.917180871,WT,WT11,3,0.643478261
75,0.805211894,WT,WT11,3,0.652173913
76,1.122252069,WT,WT11,3,0.660869565
77,1.119225426,WT,WT11,3,0.669565217
78,1.114800139,WT,WT11,3,0.67826087
79,1.120092283,WT,WT11,3,0.686956522
80,1.179326261,WT,WT11,3,0.695652174
81,1.175613021,WT,WT11,3,0.704347826
82,1.140016526,WT,WT11,3,0.713043478
83,1.193907433,WT,WT11,3,0.72173913
84,1.178746476,WT,WT11,3,0.730434783
85,0.843169078,WT,WT11,3,0.739130435
86,0.934519874,WT,WT11,3,0.747826087
87,0.715825943,WT,WT11,3,0.756521739
88,0.714072259,WT,WT11,3,0.765217391
89,0.674999874,WT,WT11,3,0.773913043
90,0.700572266,WT,WT11,3,0.782608696
91,0.679845731,WT,WT11,3,0.791304348
92,0.683438597,WT,WT11,3,0.8
93,0.661313595,WT,WT11,3,0.808695652
94,0.657871151,WT,WT11,3,0.817391304
95,0.6439349,WT,WT11,3,0.826086957
96,0.64029233,WT,WT11,3,0.834782609
97,0.638386741,WT,WT11,3,0.843478261
98,0.6169841,WT,WT11,3,0.852173913
99,0.60412478,WT,WT11,3,0.860869565
100,0.589348314,WT,WT11,3,0.869565217
101,0.575429602,WT,WT11,3,0.87826087
102,0.478923235,WT,WT11,3,0.886956522
103,0.551689642,WT,WT11,3,0.895652174
104,0.526097343,WT,WT11,3,0.904347826
105,0.516732577,WT,WT11,3,0.913043478
106,0.523611905,WT,WT11,3,0.92173913
107,0.505231707,WT,WT11,3,0.930434783
108,0.491781912,WT,WT11,3,0.939130435
109,0.490600969,WT,WT11,3,0.947826087
110,0.482155876,WT,WT11,3,0.956521739
111,0.456544031,WT,WT11,3,0.965217391
112,0.447914816,WT,WT11,3,0.973913043
113,0.470959231,WT,WT11,3,0.982608696
114,0.456117507,WT,WT11,3,0.991304348
115,0.429659413,WT,WT11,3,1
1,-0.100238829,WT,WT11,4,0.005780347
2,-0.100183608,WT,WT11,4,0.011560694
3,-0.100971878,WT,WT11,4,0.01734104
4,-0.068051524,WT,WT11,4,0.023121387
5,-0.100874464,WT,WT11,4,0.028901734
6,-0.096346157,WT,WT11,4,0.034682081
7,-0.094142314,WT,WT11,4,0.040462428
8,-0.092852238,WT,WT11,4,0.046242775
9,-0.052117143,WT,WT11,4,0.052023121
10,-0.066083069,WT,WT11,4,0.057803468
11,-0.089312131,WT,WT11,4,0.063583815
12,-0.091701222,WT,WT11,4,0.069364162
13,-0.052070018,WT,WT11,4,0.075144509
14,-0.090737331,WT,WT11,4,0.080924855
15,-0.097917104,WT,WT11,4,0.086705202
16,-0.087906692,WT,WT11,4,0.092485549
17,-0.088257568,WT,WT11,4,0.098265896
18,-0.088747696,WT,WT11,4,0.104046243
19,-0.075235072,WT,WT11,4,0.10982659
20,-0.05737897,WT,WT11,4,0.115606936
21,-0.064098177,WT,WT11,4,0.121387283
22,-0.050211978,WT,WT11,4,0.12716763
23,-0.048254876,WT,WT11,4,0.132947977
24,-0.060404056,WT,WT11,4,0.138728324
25,-0.045227733,WT,WT11,4,0.144508671
26,-0.045095934,WT,WT11,4,0.150289017
27,-0.056949823,WT,WT11,4,0.156069364
28,-0.057495631,WT,WT11,4,0.161849711
29,-0.087478799,WT,WT11,4,0.167630058
30,-0.087989216,WT,WT11,4,0.173410405
31,-0.089851376,WT,WT11,4,0.179190751
32,-0.064731724,WT,WT11,4,0.184971098
33,-0.064960842,WT,WT11,4,0.190751445
34,-0.045626962,WT,WT11,4,0.196531792
35,-0.082922294,WT,WT11,4,0.202312139
36,-0.084293938,WT,WT11,4,0.208092486
37,-0.032374152,WT,WT11,4,0.213872832
38,-0.067107968,WT,WT11,4,0.219653179
39,-0.034932226,WT,WT11,4,0.225433526
40,-0.05588146,WT,WT11,4,0.231213873
41,-0.032710507,WT,WT11,4,0.23699422
42,-0.068521892,WT,WT11,4,0.242774566
43,-0.022587292,WT,WT11,4,0.248554913
44,-0.022856832,WT,WT11,4,0.25433526
45,-0.018541757,WT,WT11,4,0.260115607
46,-0.07448863,WT,WT11,4,0.265895954
47,-0.071751422,WT,WT11,4,0.271676301
48,-0.072736316,WT,WT11,4,0.277456647
49,-0.01793054,WT,WT11,4,0.283236994
50,-0.073641796,WT,WT11,4,0.289017341
51,-0.015636595,WT,WT11,4,0.294797688
52,-0.06597927,WT,WT11,4,0.300578035
53,-0.007379771,WT,WT11,4,0.306358382
54,-0.067101162,WT,WT11,4,0.312138728
55,-0.062444122,WT,WT11,4,0.317919075
56,-0.01759873,WT,WT11,4,0.323699422
57,-0.0748019,WT,WT11,4,0.329479769
58,-0.077024216,WT,WT11,4,0.335260116
59,-0.063304162,WT,WT11,4,0.341040462
60,-0.015613126,WT,WT11,4,0.346820809
61,-0.0685934,WT,WT11,4,0.352601156
62,-0.002076111,WT,WT11,4,0.358381503
63,-0.002239554,WT,WT11,4,0.36416185
64,-0.002628211,WT,WT11,4,0.369942197
65,-0.070607454,WT,WT11,4,0.375722543
66,-0.006801419,WT,WT11,4,0.38150289
67,-0.007164557,WT,WT11,4,0.387283237
68,-0.004205477,WT,WT11,4,0.393063584
69,-0.067011575,WT,WT11,4,0.398843931
70,-0.063893364,WT,WT11,4,0.404624277
71,-0.053305828,WT,WT11,4,0.410404624
72,0.010163411,WT,WT11,4,0.416184971
73,-0.021977996,WT,WT11,4,0.421965318
74,-0.01375881,WT,WT11,4,0.427745665
75,0.120682893,WT,WT11,4,0.433526012
76,0.271523357,WT,WT11,4,0.439306358
77,0.244386574,WT,WT11,4,0.445086705
78,0.36077035,WT,WT11,4,0.450867052
79,0.481476022,WT,WT11,4,0.456647399
80,0.591593122,WT,WT11,4,0.462427746
81,0.729268919,WT,WT11,4,0.468208092
82,0.839620546,WT,WT11,4,0.473988439
83,0.913223844,WT,WT11,4,0.479768786
84,0.980310329,WT,WT11,4,0.485549133
85,1.095985361,WT,WT11,4,0.49132948
86,1.08784586,WT,WT11,4,0.497109827
87,1.423691121,WT,WT11,4,0.502890173
88,1.518861929,WT,WT11,4,0.50867052
89,1.009295465,WT,WT11,4,0.514450867
90,1.018521028,WT,WT11,4,0.520231214
91,0.984317869,WT,WT11,4,0.526011561
92,1.009656158,WT,WT11,4,0.531791908
93,0.333025612,WT,WT11,4,0.537572254
94,0.94806153,WT,WT11,4,0.543352601
95,1.203774967,WT,WT11,4,0.549132948
96,1.225745911,WT,WT11,4,0.554913295
97,1.043473971,WT,WT11,4,0.560693642
98,0.995532229,WT,WT11,4,0.566473988
99,0.96263023,WT,WT11,4,0.572254335
100,0.917329865,WT,WT11,4,0.578034682
101,0.778754132,WT,WT11,4,0.583815029
102,0.706698235,WT,WT11,4,0.589595376
103,0.630439861,WT,WT11,4,0.595375723
104,0.55588077,WT,WT11,4,0.601156069
105,0.643105636,WT,WT11,4,0.606936416
106,0.61386815,WT,WT11,4,0.612716763
107,-0.05159049,WT,WT11,4,0.61849711
108,0.620067788,WT,WT11,4,0.624277457
109,0.468662671,WT,WT11,4,0.630057803
110,0.435899444,WT,WT11,4,0.63583815
111,0.06119681,WT,WT11,4,0.641618497
112,0.070231533,WT,WT11,4,0.647398844
113,0.075228572,WT,WT11,4,0.653179191
114,0.084751234,WT,WT11,4,0.658959538
115,0.098353736,WT,WT11,4,0.664739884
116,0.112769782,WT,WT11,4,0.670520231
117,0.118365703,WT,WT11,4,0.676300578
118,0.137273417,WT,WT11,4,0.682080925
119,0.157322749,WT,WT11,4,0.687861272
120,0.158685295,WT,WT11,4,0.693641618
121,0.185214952,WT,WT11,4,0.699421965
122,0.20358116,WT,WT11,4,0.705202312
123,0.268045562,WT,WT11,4,0.710982659
124,0.283741846,WT,WT11,4,0.716763006
125,0.299686019,WT,WT11,4,0.722543353
126,0.46142438,WT,WT11,4,0.728323699
127,0.478671896,WT,WT11,4,0.734104046
128,0.491072851,WT,WT11,4,0.739884393
129,0.3701461,WT,WT11,4,0.74566474
130,0.375687599,WT,WT11,4,0.751445087
131,0.362935519,WT,WT11,4,0.757225434
132,0.368534892,WT,WT11,4,0.76300578
133,0.324545081,WT,WT11,4,0.768786127
134,0.38033045,WT,WT11,4,0.774566474
135,0.311158156,WT,WT11,4,0.780346821
136,0.358409724,WT,WT11,4,0.786127168
137,0.349890958,WT,WT11,4,0.791907514
138,0.319737074,WT,WT11,4,0.797687861
139,0.310988462,WT,WT11,4,0.803468208
140,0.282000127,WT,WT11,4,0.809248555
141,0.251129556,WT,WT11,4,0.815028902
142,0.25329593,WT,WT11,4,0.820809249
143,0.230666129,WT,WT11,4,0.826589595
144,0.199531567,WT,WT11,4,0.832369942
145,0.191611017,WT,WT11,4,0.838150289
146,0.156761542,WT,WT11,4,0.843930636
147,0.137413556,WT,WT11,4,0.849710983
148,0.118542712,WT,WT11,4,0.855491329
149,-0.083408301,WT,WT11,4,0.861271676
150,-0.093026465,WT,WT11,4,0.867052023
151,-0.118678924,WT,WT11,4,0.87283237
152,-0.058136136,WT,WT11,4,0.878612717
153,0.016216361,WT,WT11,4,0.884393064
154,-0.149817783,WT,WT11,4,0.89017341
155,-0.151793104,WT,WT11,4,0.895953757
156,-0.154565635,WT,WT11,4,0.901734104
157,-0.172793684,WT,WT11,4,0.907514451
158,-0.253280341,WT,WT11,4,0.913294798
159,-0.256651574,WT,WT11,4,0.919075145
160,-0.275833659,WT,WT11,4,0.924855491
161,-0.231257943,WT,WT11,4,0.930635838
162,-0.210838818,WT,WT11,4,0.936416185
163,-0.213400518,WT,WT11,4,0.942196532
164,-0.189277873,WT,WT11,4,0.947976879
165,-0.219509012,WT,WT11,4,0.953757225
166,-0.258611337,WT,WT11,4,0.959537572
167,-0.204305472,WT,WT11,4,0.965317919
168,-0.217360515,WT,WT11,4,0.971098266
169,-0.165499855,WT,WT11,4,0.976878613
170,-0.152387471,WT,WT11,4,0.98265896
171,-0.141662365,WT,WT11,4,0.988439306
172,-0.225969455,WT,WT11,4,0.994219653
173,-0.225969455,WT,WT11,4,1
1,-0.275204067,WT,WT11,5,0.014705882
2,-0.394706107,WT,WT11,5,0.029411765
3,-0.278393083,WT,WT11,5,0.044117647
4,-0.086556885,WT,WT11,5,0.058823529
5,0.033688589,WT,WT11,5,0.073529412
6,0.149291203,WT,WT11,5,0.088235294
7,0.186339526,WT,WT11,5,0.102941176
8,0.181251674,WT,WT11,5,0.117647059
9,0.288327685,WT,WT11,5,0.132352941
10,0.263599774,WT,WT11,5,0.147058824
11,0.174928482,WT,WT11,5,0.161764706
12,1.280262307,WT,WT11,5,0.176470588
13,1.517959253,WT,WT11,5,0.191176471
14,1.794748367,WT,WT11,5,0.205882353
15,1.783393369,WT,WT11,5,0.220588235
16,1.705567981,WT,WT11,5,0.235294118
17,1.535569029,WT,WT11,5,0.25
18,1.985890885,WT,WT11,5,0.264705882
19,1.643522968,WT,WT11,5,0.279411765
20,1.329996745,WT,WT11,5,0.294117647
21,1.139823401,WT,WT11,5,0.308823529
22,1.292150107,WT,WT11,5,0.323529412
23,1.255318681,WT,WT11,5,0.338235294
24,1.24486718,WT,WT11,5,0.352941176
25,1.237569883,WT,WT11,5,0.367647059
26,1.244704104,WT,WT11,5,0.382352941
27,1.264475419,WT,WT11,5,0.397058824
28,1.275112038,WT,WT11,5,0.411764706
29,1.30543146,WT,WT11,5,0.426470588
30,1.297377292,WT,WT11,5,0.441176471
31,1.309866293,WT,WT11,5,0.455882353
32,1.346833971,WT,WT11,5,0.470588235
33,1.355487677,WT,WT11,5,0.485294118
34,1.441074515,WT,WT11,5,0.5
35,1.403046164,WT,WT11,5,0.514705882
36,0.97599459,WT,WT11,5,0.529411765
37,1.528206829,WT,WT11,5,0.544117647
38,1.139697706,WT,WT11,5,0.558823529
39,1.244458384,WT,WT11,5,0.573529412
40,0.477450628,WT,WT11,5,0.588235294
41,1.46887064,WT,WT11,5,0.602941176
42,1.58328921,WT,WT11,5,0.617647059
43,1.311360618,WT,WT11,5,0.632352941
44,1.405933636,WT,WT11,5,0.647058824
45,1.549974847,WT,WT11,5,0.661764706
46,0.889062134,WT,WT11,5,0.676470588
47,0.726166408,WT,WT11,5,0.691176471
48,1.188174392,WT,WT11,5,0.705882353
49,1.030774568,WT,WT11,5,0.720588235
50,1.134273204,WT,WT11,5,0.735294118
51,1.197035614,WT,WT11,5,0.75
52,1.124552656,WT,WT11,5,0.764705882
53,1.174847321,WT,WT11,5,0.779411765
54,1.189371731,WT,WT11,5,0.794117647
55,1.069791207,WT,WT11,5,0.808823529
56,1.211809537,WT,WT11,5,0.823529412
57,-0.470353158,WT,WT11,5,0.838235294
58,-0.492388796,WT,WT11,5,0.852941176
59,-0.48656094,WT,WT11,5,0.867647059
60,-0.485006114,WT,WT11,5,0.882352941
61,-0.497152533,WT,WT11,5,0.897058824
62,-0.523530442,WT,WT11,5,0.911764706
63,-0.411470544,WT,WT11,5,0.926470588
64,-0.432521309,WT,WT11,5,0.941176471
65,-0.449070875,WT,WT11,5,0.955882353
66,-0.469893041,WT,WT11,5,0.970588235
67,-0.470582955,WT,WT11,5,0.985294118
68,-0.470582955,WT,WT11,5,1
